RFT_1,RFT_2,RFT_3,RFT_4,RFT_5,RFT_6,data_1,data_2,data_3,data_4
-0.24,0.4,0.08,-0.0085,0.0195,-0.0175,-4.775,-1.1,6.325,-2.025
-0.24,0.4,0.08,-0.0085,0.0195,-0.0175,-3.775,-0.1,8.325,-2.025
0.1,0.18,-0.16,0.006,0.0055,-0.006,-3.775,-0.1,6.325,-2.025
0.1,0.18,-0.16,0.006,0.0055,-0.006,-3.775,0.9,7.325,-1.025
0.1,0.18,-0.16,0.006,0.0055,-0.006,-3.775,1.9,6.325,-1.025
0.06,-0.12,-0.68,-0.003,0.016,0.004,-4.775,-1.1,6.325,-3.025
0.06,-0.12,-0.68,-0.003,0.016,0.004,-2.775,-1.1,4.325,-1.025
0.06,-0.12,-0.68,-0.003,0.016,0.004,-3.775,0.9,2.325,-1.025
0.12,0.12,-1.6,0.0015,0.0165,-0.0105,-0.775,1.9,-3.675,-2.025
0.12,0.12,-1.6,0.0015,0.0165,-0.0105,-0.775,2.9,-2.675,-3.025
0.4,-0.34,-0.04,0.015,0.025,-0.001,0.225,3.9,-5.675,-4.025
0.4,-0.34,-0.04,0.015,0.025,-0.001,1.225,6.9,-6.675,-4.025
0.4,-0.34,-0.04,0.015,0.025,-0.001,1.225,6.9,-6.675,-6.025
0.36,-0.42,-1.66,0.0095,0.022,-0.01,1.225,6.9,-8.675,-7.025
0.36,-0.42,-1.66,0.0095,0.022,-0.01,-0.775,8.9,-7.675,-10.025
0.38,-0.92,-2.46,0.0155,0.0215,0.007,0.225,10.9,-8.675,-10.025
0.38,-0.92,-2.46,0.0155,0.0215,0.007,-0.775,11.9,-8.675,-11.025
0.38,-0.92,-2.46,0.0155,0.0215,0.007,-1.775,10.9,-9.675,-13.025
0.02,-1.08,-3.84,0.009,0.0255,0,-1.775,9.9,-9.675,-14.025
0.02,-1.08,-3.84,0.009,0.0255,0,-1.775,9.9,-11.675,-14.025
0.02,-1.08,-3.84,0.009,0.0255,0,-0.775,11.9,-14.675,-15.025
0.6,-1.56,-6.28,0.0115,0.0265,0.0125,-0.775,13.9,-19.675,-19.025
0.6,-1.56,-6.28,0.0115,0.0265,0.0125,-0.775,17.9,-23.675,-22.025
0.8,-0.44,-8.48,0.024,0.019,-0.003,-0.775,21.9,-26.675,-25.025
0.8,-0.44,-8.48,0.024,0.019,-0.003,0.225,24.9,-25.675,-27.025
0.8,-0.44,-8.48,0.024,0.019,-0.003,-1.775,24.9,-25.675,-30.025
0.88,-0.94,-8.56,0.0435,0.0445,0.001,-1.775,24.9,-26.675,-30.025
0.88,-0.94,-8.56,0.0435,0.0445,0.001,-3.775,25.9,-26.675,-30.025
0.88,-0.94,-8.56,0.0435,0.0445,0.001,-2.775,23.9,-27.675,-31.025
0.7,-0.86,-11.14,0.0305,0.0285,0,-5.775,22.9,-27.675,-31.025
0.7,-0.86,-11.14,0.0305,0.0285,0,-5.775,19.9,-29.675,-32.025
0.38,-0.66,-12.78,0.0385,0.0465,-0.019,-5.775,19.9,-30.675,-32.025
0.38,-0.66,-12.78,0.0385,0.0465,-0.019,-6.775,17.9,-30.675,-32.025
0.38,-0.66,-12.78,0.0385,0.0465,-0.019,-8.775,14.9,-27.675,-28.025
0.6,-1.56,-14.6,0.0195,0.035,-0.0025,-9.775,9.9,-23.675,-27.025
0.6,-1.56,-14.6,0.0195,0.035,-0.0025,-13.775,3.9,-17.675,-24.025
0.16,0.34,-18.28,-0.0045,0.031,-0.025,-16.775,-5.1,-12.675,-20.025
0.16,0.34,-18.28,-0.0045,0.031,-0.025,-20.775,-10.1,-6.675,-18.025
0.16,0.34,-18.28,-0.0045,0.031,-0.025,-22.775,-14.1,-2.675,-17.025
-0.64,-0.14,-18.9,-0.0355,0.0245,-0.009,-23.775,-15.1,-2.675,-19.025
-0.64,-0.14,-18.9,-0.0355,0.0245,-0.009,-24.775,-12.1,-8.675,-23.025
-0.64,-0.14,-18.9,-0.0355,0.0245,-0.009,-25.775,-4.1,-15.675,-28.025
-0.2,-0.44,-20.58,-0.044,0.0205,-0.0205,-20.775,-1.1,-21.675,-32.025
-0.2,-0.44,-20.58,-0.044,0.0205,-0.0205,-19.775,-0.1,-25.675,-32.025
0.54,-0.2,-23.36,-0.0265,0.0315,-0.0195,-19.775,0.9,-28.675,-31.025
0.54,-0.2,-23.36,-0.0265,0.0315,-0.0195,-18.775,2.9,-30.675,-33.025
0.54,-0.2,-23.36,-0.0265,0.0315,-0.0195,-17.775,2.9,-29.675,-34.025
0.3,-0.7,-23.98,-0.0155,0.0425,-0.0115,-19.775,2.9,-27.675,-35.025
0.3,-0.7,-23.98,-0.0155,0.0425,-0.0115,-21.775,1.9,-27.675,-36.025
0.04,-1.3,-24.02,-0.0295,0.036,-0.0045,-21.775,1.9,-22.675,-34.025
0.04,-1.3,-24.02,-0.0295,0.036,-0.0045,-21.775,-0.1,-21.675,-35.025
0.04,-1.3,-24.02,-0.0295,0.036,-0.0045,-23.775,-1.1,-20.675,-34.025
-0.12,-0.36,-24.54,-0.0025,0.0495,-0.0105,-23.775,-2.1,-20.675,-33.025
-0.12,-0.36,-24.54,-0.0025,0.0495,-0.0105,-24.775,-3.1,-20.675,-32.025
-0.12,-0.36,-24.54,-0.0025,0.0495,-0.0105,-23.775,-4.1,-22.675,-32.025
-0.02,-0.06,-24.02,-0.023,0.041,-0.0195,-22.775,-8.1,-23.675,-28.025
-0.02,-0.06,-24.02,-0.023,0.041,-0.0195,-21.775,-7.1,-25.675,-28.025
0.1,0.22,-22.58,-0.006,0.065,-0.0235,-21.775,-7.1,-27.675,-27.025
0.1,0.22,-22.58,-0.006,0.065,-0.0235,-20.775,-6.1,-29.675,-25.025
0.1,0.22,-22.58,-0.006,0.065,-0.0235,-17.775,-6.1,-29.675,-25.025
0.58,0.12,-21.16,-0.0035,0.05,-0.019,-16.775,-8.1,-30.675,-21.025
0.58,0.12,-21.16,-0.0035,0.05,-0.019,-16.775,-9.1,-29.675,-20.025
0.48,0,-16.54,0.0125,0.0385,-0.0235,-14.775,-10.1,-29.675,-17.025
0.48,0,-16.54,0.0125,0.0385,-0.0235,-14.775,-10.1,-29.675,-16.025
0.48,0,-16.54,0.0125,0.0385,-0.0235,-10.775,-10.1,-25.675,-14.025
-0.12,0.26,-13.14,0.042,0.0755,-0.0155,-9.775,-8.1,-20.675,-11.025
-0.12,0.26,-13.14,0.042,0.0755,-0.0155,-11.775,-8.1,-15.675,-10.025
-0.12,0.26,-13.14,0.042,0.0755,-0.0155,-11.775,-10.1,-9.675,-8.025
-0.26,0.22,-10.36,0.0385,0.0185,-0.0165,-11.775,-9.1,-2.675,-6.025
-0.26,0.22,-10.36,0.0385,0.0185,-0.0165,-11.775,-8.1,-0.675,-6.025
0.32,0.04,-5.7,0.0435,-0.014,-0.0115,-11.775,-7.1,1.325,-6.025
0.32,0.04,-5.7,0.0435,-0.014,-0.0115,-10.775,-5.1,-1.675,-5.025
0.32,0.04,-5.7,0.0435,-0.014,-0.0115,-7.775,-1.1,-4.675,-7.025
0.22,-0.16,-3.64,0.0435,0.04,0.0005,-5.775,0.9,-5.675,-8.025
0.22,-0.16,-3.64,0.0435,0.04,0.0005,-2.775,3.9,-7.675,-8.025
0.22,-0.16,-3.64,0.0435,0.04,0.0005,-2.775,4.9,-7.675,-9.025
0.42,0.5,-2.62,0.0415,0.011,-0.0015,-1.775,8.9,-7.675,-11.025
0.42,0.5,-2.62,0.0415,0.011,-0.0015,-1.775,8.9,-7.675,-12.025
0.22,-0.38,-2.04,0.019,0.0135,-0.003,-1.775,10.9,-9.675,-14.025
0.22,-0.38,-2.04,0.019,0.0135,-0.003,-0.775,12.9,-10.675,-13.025
0.22,-0.38,-2.04,0.019,0.0135,-0.003,0.225,13.9,-13.675,-12.025
0.62,-0.26,-2.48,0.0375,0.0125,0.003,-0.775,14.9,-15.675,-13.025
0.62,-0.26,-2.48,0.0375,0.0125,0.003,1.225,13.9,-16.675,-13.025
0.1,-0.82,-3.38,0.031,0.022,0.0045,1.225,11.9,-16.675,-11.025
0.1,-0.82,-3.38,0.031,0.022,0.0045,2.225,8.9,-16.675,-9.025
0.1,-0.82,-3.38,0.031,0.022,0.0045,0.225,5.9,-15.675,-8.025
0.72,-1.16,-5,-0.011,-0.018,-0.0055,0.225,2.9,-14.675,-7.025
0.72,-1.16,-5,-0.011,-0.018,-0.0055,-1.775,1.9,-13.675,-7.025
0.72,-1.16,-5,-0.011,-0.018,-0.0055,-3.775,-1.1,-11.675,-6.025
-0.06,0.08,-5.12,0.038,0.0195,-0.0135,-3.775,-0.1,-11.675,-6.025
-0.06,0.08,-5.12,0.038,0.0195,-0.0135,-4.775,-0.1,-12.675,-8.025
0.44,-1.08,-7.52,0.0175,-0.0205,0.007,-4.775,-1.1,-15.675,-10.025
0.44,-1.08,-7.52,0.0175,-0.0205,0.007,-4.775,2.9,-21.675,-15.025
0.44,-1.08,-7.52,0.0175,-0.0205,0.007,-2.775,10.9,-27.675,-19.025
0.78,-0.5,-10.28,0.047,0.0205,-0.0125,-0.775,17.9,-35.675,-25.025
0.78,-0.5,-10.28,0.047,0.0205,-0.0125,0.225,22.9,-41.675,-28.025
0.92,-1.14,-12.78,0.063,0.0605,-0.0145,2.225,25.9,-42.675,-32.025
0.92,-1.14,-12.78,0.063,0.0605,-0.0145,1.225,26.9,-43.675,-34.025
0.92,-1.14,-12.78,0.063,0.0605,-0.0145,1.225,27.9,-45.675,-36.025
1,-1.56,-15.58,0.033,0.0125,-0.001,0.225,25.9,-44.675,-34.025
1,-1.56,-15.58,0.033,0.0125,-0.001,-1.775,20.9,-40.675,-32.025
1,-1.56,-15.58,0.033,0.0125,-0.001,-4.775,14.9,-37.675,-31.025
0.64,-0.3,-17.9,0.055,0.025,-0.0145,-6.775,7.9,-36.675,-26.025
0.64,-0.3,-17.9,0.055,0.025,-0.0145,-8.775,3.9,-37.675,-24.025
0.96,-0.08,-19.32,0.0215,0.0085,-0.024,-7.775,-0.1,-40.675,-22.025
0.96,-0.08,-19.32,0.0215,0.0085,-0.024,-7.775,-1.1,-43.675,-23.025
0.96,-0.08,-19.32,0.0215,0.0085,-0.024,-6.775,-1.1,-47.675,-24.025
0.88,0.08,-22.3,-0.014,0.019,-0.0435,-5.775,1.9,-52.675,-27.025
0.88,0.08,-22.3,-0.014,0.019,-0.0435,-5.775,3.9,-54.675,-28.025
1.36,-0.02,-23.2,0.0135,0.0065,-0.031,-5.775,4.9,-53.675,-29.025
1.36,-0.02,-23.2,0.0135,0.0065,-0.031,-6.775,4.9,-51.675,-32.025
1.36,-0.02,-23.2,0.0135,0.0065,-0.031,-7.775,5.9,-51.675,-32.025
1.14,-0.42,-23.52,0.03,0.0345,-0.0275,-7.775,7.9,-50.675,-35.025
1.14,-0.42,-23.52,0.03,0.0345,-0.0275,-9.775,8.9,-49.675,-36.025
1.14,-0.42,-23.52,0.03,0.0345,-0.0275,-9.775,7.9,-49.675,-35.025
0.86,-0.46,-26.22,0.028,0.03,-0.027,-10.775,3.9,-48.675,-34.025
0.86,-0.46,-26.22,0.028,0.03,-0.027,-11.775,3.9,-48.675,-34.025
1.1,-0.94,-28.36,-0.0045,0.018,-0.032,-11.775,5.9,-49.675,-37.025
1.1,-0.94,-28.36,-0.0045,0.018,-0.032,-13.775,7.9,-51.675,-39.025
1.1,-0.94,-28.36,-0.0045,0.018,-0.032,-11.775,12.9,-54.675,-43.025
1.12,-0.96,-29.96,0.01,0.004,-0.0205,-11.775,14.9,-57.675,-46.025
1.12,-0.96,-29.96,0.01,0.004,-0.0205,-10.775,16.9,-59.675,-46.025
1.12,-0.96,-29.96,0.01,0.004,-0.0205,-11.775,14.9,-59.675,-45.025
0.94,-1.38,-30.2,0.0245,0.0215,-0.0215,-10.775,12.9,-57.675,-43.025
0.94,-1.38,-30.2,0.0245,0.0215,-0.0215,-11.775,7.9,-57.675,-39.025
0.78,-0.76,-30.5,-0.012,0.037,-0.03,-12.775,2.9,-55.675,-35.025
0.78,-0.76,-30.5,-0.012,0.037,-0.03,-12.775,-1.1,-55.675,-32.025
0.78,-0.76,-30.5,-0.012,0.037,-0.03,-11.775,-5.1,-53.675,-29.025
0.76,-0.68,-29.1,-0.061,0.0065,-0.0355,-12.775,-8.1,-50.675,-26.025
0.76,-0.68,-29.1,-0.061,0.0065,-0.0355,-11.775,-10.1,-48.675,-25.025
0.1,-0.26,-24.94,0.0175,0.0565,-0.0215,-14.775,-8.1,-43.675,-25.025
0.1,-0.26,-24.94,0.0175,0.0565,-0.0215,-14.775,-7.1,-39.675,-23.025
0.1,-0.26,-24.94,0.0175,0.0565,-0.0215,-14.775,-7.1,-38.675,-24.025
-0.08,0.4,-20.7,0.028,0.041,-0.0315,-11.775,-3.1,-38.675,-25.025
-0.08,0.4,-20.7,0.028,0.041,-0.0315,-10.775,-0.1,-40.675,-26.025
-0.08,0.4,-20.7,0.028,0.041,-0.0315,-7.775,5.9,-42.675,-25.025
0.54,-0.3,-15.22,0.049,0.0515,-0.023,-4.775,9.9,-40.675,-25.025
0.54,-0.3,-15.22,0.049,0.0515,-0.023,-5.775,10.9,-38.675,-23.025
0.88,-0.66,-12.08,0.0025,0.023,-0.0195,-5.775,10.9,-33.675,-23.025
0.88,-0.66,-12.08,0.0025,0.023,-0.0195,-3.775,9.9,-26.675,-20.025
0.88,-0.66,-12.08,0.0025,0.023,-0.0195,-5.775,6.9,-16.675,-17.025
-0.12,-0.14,-7.72,0.0285,0.0255,-0.0105,-6.775,2.9,-7.675,-12.025
-0.12,-0.14,-7.72,0.0285,0.0255,-0.0105,-7.775,-0.1,1.325,-9.025
-0.86,0.2,-2.84,0.022,0.036,-0.0065,-9.775,-1.1,7.325,-6.025
-0.86,0.2,-2.84,0.022,0.036,-0.0065,-10.775,-3.1,10.325,-5.025
-0.86,0.2,-2.84,0.022,0.036,-0.0065,-9.775,-3.1,9.325,-5.025
-0.14,-0.3,-2.06,-0.011,-0.0085,0,-9.775,-2.1,7.325,-5.025
-0.14,-0.3,-2.06,-0.011,-0.0085,0,-6.775,-0.1,2.325,-6.025
-0.14,-0.3,-2.06,-0.011,-0.0085,0,-3.775,3.9,-0.675,-6.025
0.08,0.08,-0.2,0.0145,-0.003,-0.0055,-1.775,6.9,-3.675,-7.025
0.08,0.08,-0.2,0.0145,-0.003,-0.0055,0.225,8.9,-6.675,-8.025
0.14,-0.54,0.32,0.0095,0.011,0.003,1.225,9.9,-8.675,-7.025
0.14,-0.54,0.32,0.0095,0.011,0.003,0.225,11.9,-8.675,-8.025
0.14,-0.54,0.32,0.0095,0.011,0.003,1.225,1.9,-4.675,-2.025
-0.6,-0.04,0.06,-0.003,0.0135,0.011,1.225,1.9,-4.675,-2.025
-0.6,-0.04,0.06,-0.003,0.0135,0.011,1.225,2.9,-3.675,-3.025
-0.6,-0.04,0.06,-0.003,0.0135,0.011,-0.775,0.9,-3.675,-2.025
-0.14,0.84,1,0.031,0.046,-0.009,0.225,1.9,-3.675,-3.025
-0.14,0.84,1,0.031,0.046,-0.009,0.225,1.9,-3.675,-2.025
-0.08,-0.4,0.2,-0.015,0.0145,-0.001,0.225,1.9,-3.675,-2.025
-0.08,-0.4,0.2,-0.015,0.0145,-0.001,0.225,2.9,-2.675,-1.025
-0.08,-0.4,0.2,-0.015,0.0145,-0.001,0.225,1.9,-2.675,-1.025
-0.04,0.04,0.42,0.004,0.012,-0.0085,0.225,2.9,-2.675,-2.025
-0.04,0.04,0.42,0.004,0.012,-0.0085,0.225,2.9,-2.675,-1.025
0,-0.34,1.12,-0.0055,0.011,0.013,-0.775,1.9,-2.675,-2.025
0,-0.34,1.12,-0.0055,0.011,0.013,-1.775,2.9,-2.675,-2.025
0,-0.34,1.12,-0.0055,0.011,0.013,-0.775,2.9,-2.675,-3.025
0.04,0.06,-0.4,-0.0125,0.002,0,-0.775,0.9,-2.675,-1.025
0.04,0.06,-0.4,-0.0125,0.002,0,-0.775,4.9,-7.675,-6.025
0.04,0.06,-0.4,-0.0125,0.002,0,3.225,7.9,-12.675,-5.025
0.16,-0.7,-1.3,0.0025,0.029,0.005,3.225,5.9,-14.675,-4.025
0.16,-0.7,-1.3,0.0025,0.029,0.005,4.225,2.9,-12.675,0.975
0.42,-0.94,-1.9,-0.006,0.0195,0.0105,2.225,-0.1,-10.675,0.975
0.42,-0.94,-1.9,-0.006,0.0195,0.0105,1.225,-4.1,-9.675,2.975
0.42,-0.94,-1.9,-0.006,0.0195,0.0105,1.225,-8.1,-7.675,3.975
0.18,-0.28,-2.64,-0.0095,0.011,0.0095,-1.775,-9.1,-5.675,4.975
0.18,-0.28,-2.64,-0.0095,0.011,0.0095,-2.775,-8.1,-5.675,1.975
0.02,0.2,-2.62,-0.0025,0.0195,-0.004,-2.775,-5.1,-7.675,-1.025
0.02,0.2,-2.62,-0.0025,0.0195,-0.004,-2.775,-3.1,-11.675,-2.025
0.02,0.2,-2.62,-0.0025,0.0195,-0.004,-0.775,-5.1,-14.675,-2.025
0.24,0.02,-6.52,-0.007,0.0115,-0.0165,-1.775,-8.1,-13.675,0.975
0.24,0.02,-6.52,-0.007,0.0115,-0.0165,-2.775,-12.1,-15.675,1.975
0.24,0.02,-6.52,-0.007,0.0115,-0.0165,-3.775,-16.1,-13.675,3.975
0.24,0.82,-8.84,0.0075,0.053,-0.024,-4.775,-22.1,-11.675,5.975
0.24,0.82,-8.84,0.0075,0.053,-0.024,-7.775,-26.1,-8.675,8.975
-0.1,1.28,-11.58,0.0115,0.0285,-0.033,-11.775,-31.1,-3.675,6.975
-0.1,1.28,-11.58,0.0115,0.0285,-0.033,-14.775,-35.1,-0.675,7.975
-0.1,1.28,-11.58,0.0115,0.0285,-0.033,-16.775,-33.1,0.325,4.975
-0.04,1.66,-12.8,0.018,0.007,-0.024,-18.775,-31.1,-2.675,1.975
-0.04,1.66,-12.8,0.018,0.007,-0.024,-18.775,-27.1,-4.675,-4.025
0.14,0.46,-16.22,0.0075,-0.0135,-0.0175,-18.775,-22.1,-9.675,-9.025
0.14,0.46,-16.22,0.0075,-0.0135,-0.0175,-19.775,-20.1,-13.675,-10.025
0.14,0.46,-16.22,0.0075,-0.0135,-0.0175,-18.775,-23.1,-15.675,-7.025
0.04,-0.34,-18.68,-0.0165,0.039,-0.008,-18.775,-29.1,-14.675,-4.025
0.04,-0.34,-18.68,-0.0165,0.039,-0.008,-20.775,-37.1,-13.675,1.975
0.04,-0.34,-18.68,-0.0165,0.039,-0.008,-22.775,-46.1,-10.675,8.975
-0.38,1.6,-21.5,-0.0195,-0.0075,-0.015,-25.775,-53.1,-8.675,13.975
-0.38,1.6,-21.5,-0.0195,-0.0075,-0.015,-26.775,-58.1,-6.675,14.975
-0.46,1.28,-23.28,-0.07,0.021,-0.03,-27.775,-56.1,-11.675,12.975
-0.46,1.28,-23.28,-0.07,0.021,-0.03,-25.775,-55.1,-14.675,11.975
-0.46,1.28,-23.28,-0.07,0.021,-0.03,-24.775,-56.1,-19.675,12.975
-0.06,1.48,-25.38,-0.045,0.018,-0.044,-24.775,-56.1,-25.675,9.975
-0.06,1.48,-25.38,-0.045,0.018,-0.044,-22.775,-55.1,-28.675,11.975
0.78,1.74,-27.58,-0.0415,0.008,-0.0385,-21.775,-53.1,-34.675,7.975
0.78,1.74,-27.58,-0.0415,0.008,-0.0385,-20.775,-50.1,-36.675,6.975
0.78,1.74,-27.58,-0.0415,0.008,-0.0385,-19.775,-47.1,-37.675,4.975
0.86,1.3,-27.3,-0.0425,0.0445,-0.0405,-20.775,-45.1,-36.675,0.975
0.86,1.3,-27.3,-0.0425,0.0445,-0.0405,-20.775,-44.1,-32.675,0.975
0.86,1.3,-27.3,-0.0425,0.0445,-0.0405,-23.775,-46.1,-25.675,0.975
-0.18,0.94,-27.48,0.0145,0.062,-0.0175,-25.775,-44.1,-19.675,-0.025
-0.18,0.94,-27.48,0.0145,0.062,-0.0175,-25.775,-46.1,-15.675,-1.025
-0.42,1.2,-25.22,0.036,0.053,-0.017,-29.775,-46.1,-10.675,1.975
-0.42,1.2,-25.22,0.036,0.053,-0.017,-29.775,-44.1,-10.675,-1.025
-0.42,1.2,-25.22,0.036,0.053,-0.017,-28.775,-41.1,-13.675,-1.025
-0.58,0.98,-23.1,0.036,0.056,-0.0105,-24.775,-36.1,-23.675,-7.025
-0.58,0.98,-23.1,0.036,0.056,-0.0105,-20.775,-22.1,-34.675,-12.025
-0.58,0.98,-23.1,0.036,0.056,-0.0105,-12.775,-8.1,-47.675,-21.025
0.92,-0.38,-18.44,0.0695,0.049,-0.0075,-6.775,5.9,-56.675,-27.025
0.92,-0.38,-18.44,0.0695,0.049,-0.0075,-2.775,13.9,-60.675,-30.025
2.04,-0.88,-15.3,0.0885,0.081,-0.012,3.225,17.9,-58.675,-28.025
2.04,-0.88,-15.3,0.0885,0.081,-0.012,4.225,14.9,-49.675,-23.025
2.04,-0.88,-15.3,0.0885,0.081,-0.012,0.225,6.9,-35.675,-15.025
0.76,-0.58,-10,0.0615,0.0565,-0.0075,-3.775,-2.1,-15.675,-8.025
0.76,-0.58,-10,0.0615,0.0565,-0.0075,-9.775,-9.1,1.325,-2.025
-0.48,-0.3,-4.7,0.0335,0.014,0.008,-12.775,-16.1,14.325,1.975
-0.48,-0.3,-4.7,0.0335,0.014,0.008,-16.775,-20.1,20.325,3.975
-0.48,-0.3,-4.7,0.0335,0.014,0.008,-17.775,-16.1,22.325,4.975
-1.1,0.22,-2.18,-0.018,0.0055,-0.004,-15.775,-15.1,22.325,2.975
-1.1,0.22,-2.18,-0.018,0.0055,-0.004,-15.775,-11.1,17.325,1.975
-1.1,0.22,-2.18,-0.018,0.0055,-0.004,-9.775,-8.1,9.325,-0.025
-0.02,-1,-1.48,-0.009,-0.013,0.012,-8.775,-2.1,3.325,-2.025
-0.02,-1,-1.48,-0.009,-0.013,0.012,-4.775,1.9,-0.675,-5.025
0,-0.16,-0.04,0.0105,0.005,-0.0065,-2.775,5.9,-4.675,-5.025
0,-0.16,-0.04,0.0105,0.005,-0.0065,-0.775,10.9,-6.675,-8.025
0,-0.16,-0.04,0.0105,0.005,-0.0065,0.225,13.9,-8.675,-10.025
0.18,-0.48,-1.04,-0.002,0.0095,-0.009,2.225,8.9,-5.675,-6.025
0.18,-0.48,-1.04,-0.002,0.0095,-0.009,0.225,8.9,-4.675,-8.025
0.16,-0.24,-0.48,0.0205,0.004,0.0045,1.225,9.9,-3.675,-7.025
0.16,-0.24,-0.48,0.0205,0.004,0.0045,-0.775,7.9,-1.675,-8.025
0.16,-0.24,-0.48,0.0205,0.004,0.0045,-0.775,7.9,-1.675,-7.025
-0.54,-0.38,-0.26,0.012,0.012,0.0105,-2.775,9.9,0.325,-8.025
-0.54,-0.38,-0.26,0.012,0.012,0.0105,-0.775,8.9,0.325,-9.025
-0.54,-0.38,-0.26,0.012,0.012,0.0105,-3.775,9.9,-1.675,-9.025
0.24,-1.02,-0.7,-0.015,-0.0195,0.006,-2.775,11.9,0.325,-11.025
0.24,-1.02,-0.7,-0.015,-0.0195,0.006,-2.775,11.9,-0.675,-11.025
0.26,-1.66,0.34,0.005,-0.0155,-0.0005,-2.775,14.9,-0.675,-14.025
0.26,-1.66,0.34,0.005,-0.0155,-0.0005,-2.775,15.9,-2.675,-14.025
0.26,-1.66,0.34,0.005,-0.0155,-0.0005,-0.775,15.9,-2.675,-14.025
-0.4,-0.2,0.24,0.0285,0.0305,-0.0105,-1.775,16.9,-2.675,-14.025
-0.4,-0.2,0.24,0.0285,0.0305,-0.0105,-0.775,15.9,-6.675,-13.025
0.2,-0.22,-0.08,0.0305,-0.0075,-0.0125,0.225,17.9,-6.675,-13.025
0.2,-0.22,-0.08,0.0305,-0.0075,-0.0125,-0.775,16.9,-6.675,-13.025
0.2,-0.22,-0.08,0.0305,-0.0075,-0.0125,-0.775,15.9,-5.675,-14.025
0.2,0.14,-0.28,0.028,0.0035,-0.018,0.225,16.9,-4.675,-13.025
0.2,0.14,-0.28,0.028,0.0035,-0.018,-1.775,16.9,-3.675,-13.025
0.2,0.14,-0.28,0.028,0.0035,-0.018,0.225,16.9,-2.675,-14.025
-0.64,-0.64,-1.42,0.0085,0.014,0.003,0.225,15.9,-0.675,-13.025
-0.64,-0.64,-1.42,0.0085,0.014,0.003,-0.775,16.9,0.325,-11.025
0.2,0.48,1.08,0.0495,0.028,-0.016,-1.775,8.9,0.325,-7.025
0.2,0.48,1.08,0.0495,0.028,-0.016,-2.775,8.9,2.325,-6.025
0.2,0.48,1.08,0.0495,0.028,-0.016,-1.775,7.9,0.325,-4.025
-0.28,-1.06,-0.22,-0.016,-0.0065,0.0135,-0.775,7.9,2.325,-6.025
-0.28,-1.06,-0.22,-0.016,-0.0065,0.0135,-1.775,7.9,3.325,-8.025
-0.02,-0.04,0.12,0.0165,-0.0335,-0.0035,-2.775,7.9,2.325,-9.025
-0.02,-0.04,0.12,0.0165,-0.0335,-0.0035,-1.775,8.9,3.325,-7.025
-0.02,-0.04,0.12,0.0165,-0.0335,-0.0035,-3.775,8.9,3.325,-8.025
0.04,-0.18,-1.54,0.0005,-0.025,0.008,-1.775,7.9,1.325,-8.025
0.04,-0.18,-1.54,0.0005,-0.025,0.008,-1.775,6.9,1.325,-8.025
0.04,-0.18,-1.54,0.0005,-0.025,0.008,-2.775,7.9,-1.675,-9.025
-0.2,-0.38,-1.66,0.0225,0.0035,-0.004,-3.775,8.9,-0.675,-8.025
-0.2,-0.38,-1.66,0.0225,0.0035,-0.004,-2.775,9.9,-3.675,-11.025
-0.12,-1.22,-2.52,0.0015,0.01,0.016,-0.775,11.9,-6.675,-12.025
-0.12,-1.22,-2.52,0.0015,0.01,0.016,-1.775,14.9,-5.675,-15.025
-0.12,-1.22,-2.52,0.0015,0.01,0.016,-0.775,16.9,-9.675,-16.025
0.36,-0.76,-3.8,0.024,-0.0005,0.0015,-1.775,17.9,-11.675,-18.025
0.36,-0.76,-3.8,0.024,-0.0005,0.0015,-0.775,15.9,-10.675,-16.025
0.36,-0.76,-3.8,0.024,-0.0005,0.0015,-3.775,14.9,-9.675,-16.025
0.3,-0.22,-5.56,0.027,0.0165,-0.012,-3.775,8.9,-6.675,-16.025
0.3,-0.22,-5.56,0.027,0.0165,-0.012,-6.775,6.9,-3.675,-16.025
-0.02,-1.3,-9.16,-0.013,0.0265,0.014,-10.775,2.9,-0.675,-15.025
-0.02,-1.3,-9.16,-0.013,0.0265,0.014,-12.775,-1.1,2.325,-15.025
-0.02,-1.3,-9.16,-0.013,0.0265,0.014,-14.775,-4.1,4.325,-14.025
-0.24,-0.06,-10.7,0.011,-0.005,-0.013,-16.775,-8.1,6.325,-14.025
-0.24,-0.06,-10.7,0.011,-0.005,-0.013,-19.775,-14.1,11.325,-11.025
-0.92,0.16,-15.34,-0.0615,0.0245,-0.003,-23.775,-23.1,17.325,-5.025
-0.92,0.16,-15.34,-0.0615,0.0245,-0.003,-26.775,-32.1,23.325,0.975
-0.92,0.16,-15.34,-0.0615,0.0245,-0.003,-31.775,-43.1,31.325,3.975
-1.46,1.28,-18.58,-0.0985,0.017,-0.029,-35.775,-52.1,36.325,10.975
-1.46,1.28,-18.58,-0.0985,0.017,-0.029,-39.775,-59.1,36.325,12.975
-1.46,1.28,-18.58,-0.0985,0.017,-0.029,-41.775,-61.1,30.325,13.975
-1.44,1.58,-22.24,-0.1305,-0.0055,-0.018,-39.775,-59.1,21.325,12.975
-1.44,1.58,-22.24,-0.1305,-0.0055,-0.018,-36.775,-59.1,10.325,12.975
-0.54,1.24,-26.88,-0.1375,0.0325,-0.0185,-34.775,-57.1,0.325,8.975
-0.54,1.24,-26.88,-0.1375,0.0325,-0.0185,-31.775,-50.1,-8.675,3.975
